,Z,N,M_ex,Esh,alpha2,alpha4,alpha6,S_Z0N1,S_Z0N2,S_Z1N0,S_Z2N0,exist
6415,105,166,125.18,-3.63,0.122,-0.059,0.008,6.270999999999988,11.301999999999996,3.608999999999993,9.597999999999995,True
6416,105,167,128.48,-3.38,0.115,-0.058,0.008,4.771000000000017,11.042000000000005,3.9490000000000105,9.978000000000005,True
6417,105,168,130.45,-3.18,0.111,-0.059,0.011,6.101000000000001,10.872000000000018,3.9390000000000054,10.418000000000017,True
6418,105,169,133.92,-2.96,0.098,-0.049,0.006,4.601000000000001,10.702000000000002,4.369000000000012,10.838000000000019,True
6419,105,170,136.01,-2.85,0.088,-0.038,0.003,5.980999999999996,10.581999999999997,4.448999999999996,11.198000000000004,True
6420,105,171,139.54,-2.77,0.079,-0.032,0.0,4.540999999999999,10.521999999999995,4.758999999999999,11.418000000000003,True
6421,105,172,141.65,-2.85,0.07,-0.025,0.0,5.960999999999986,10.501999999999985,4.708999999999987,11.627999999999982,True
6422,105,173,145.2,-2.94,0.066,-0.026,0.0,4.521000000000017,10.482000000000003,4.999000000000008,11.828,True
6423,105,174,147.34,-3.19,0.045,-0.003,-0.005,5.930999999999985,10.452000000000002,4.999000000000008,12.237999999999996,True
6424,105,175,150.96,-3.4,0.044,-0.005,-0.006,4.450999999999995,10.38199999999998,5.298999999999991,12.537999999999979,True
6425,105,176,153.44,-3.51,0.044,-0.012,-0.003,5.59100000000001,10.042000000000005,5.289,12.867999999999991,True
6426,105,177,157.38,-3.58,0.04,-0.016,0.0,4.131000000000002,9.722000000000012,5.629000000000003,13.198000000000004,True
6427,105,178,160.09,-3.64,0.037,-0.017,0.002,5.360999999999992,9.491999999999994,5.629000000000003,13.527999999999988,True
6428,105,179,164.3,-3.63,0.029,-0.013,0.0,3.8609999999999918,9.221999999999984,5.958999999999987,13.83799999999999,True
6429,105,180,167.15,-3.75,0.013,0.004,-0.002,5.221000000000005,9.081999999999997,5.9690000000000065,14.207999999999995,True
6430,105,181,171.41,-3.87,0.012,-0.001,-0.001,3.811000000000009,9.032000000000014,6.289,14.517999999999997,True
6431,105,182,174.47,-3.96,0.012,-0.006,0.0,5.0109999999999975,8.822000000000006,6.279000000000009,14.83799999999999,True
6432,105,183,179.01,-3.98,0.006,-0.003,0.0,3.5310000000000077,8.542000000000005,6.609000000000021,15.138000000000002,True
6433,105,184,182.31,-4.01,0.002,0.0,0.0,4.770999999999988,8.301999999999996,6.589000000000011,15.457999999999995,True
6434,105,185,187.93,-3.11,0.007,0.005,0.001,2.450999999999995,7.2219999999999835,6.928999999999986,15.787999999999979,True
6435,105,186,192.18,-2.38,0.013,0.012,0.004,3.8209999999999997,6.271999999999995,6.918999999999995,16.108,True
6436,105,187,197.34,-2.12,0.114,0.036,-0.008,2.911000000000003,6.732000000000003,7.039,16.11799999999999,True
6437,105,188,200.9,-2.23,0.113,0.035,-0.004,4.5109999999999975,7.422000000000001,7.039,16.437999999999985,True
6438,105,189,205.84,-2.36,0.116,0.033,-0.005,3.131000000000002,7.6419999999999995,7.388999999999994,16.747999999999987,True
6439,105,190,209.55,-2.5,0.12,0.029,-0.009,4.360999999999992,7.491999999999994,7.378999999999975,17.08799999999999,True
6440,105,191,214.66,-2.62,0.123,0.027,-0.011,2.9610000000000145,7.322000000000006,7.7190000000000065,17.408000000000012,True
6441,105,192,218.56,-2.75,0.125,0.027,-0.011,4.170999999999994,7.1320000000000086,7.689000000000005,17.728000000000005,True
6442,105,193,223.83,-2.86,0.126,0.023,-0.012,2.8009999999999895,6.9719999999999835,8.01899999999999,18.03799999999998,True
6443,105,194,227.9,-2.99,0.128,0.02,-0.013,4.0010000000000066,6.801999999999996,7.988999999999988,18.298,True
6444,105,195,233.32,-3.12,0.131,0.017,-0.018,2.6510000000000122,6.652000000000019,8.299000000000019,18.59800000000001,True
6445,105,196,237.55,-3.23,0.133,0.015,-0.017,3.8409999999999815,6.491999999999994,8.29899999999999,18.907999999999983,True
6446,105,197,243.14,-3.35,0.133,0.011,-0.018,2.4810000000000247,6.322000000000006,8.609000000000021,19.208000000000023,True
6447,105,198,247.54,-3.45,0.136,0.01,-0.02,3.670999999999994,6.152000000000019,8.589000000000011,19.508000000000006,True
6448,105,199,253.3,-3.55,0.138,0.01,-0.017,2.3109999999999804,5.9819999999999744,8.908999999999976,19.80799999999996,True
6449,105,200,257.87,-3.64,0.14,0.007,-0.02,3.5010000000000066,5.811999999999987,8.899000000000013,20.107999999999972,True
6450,106,134,120.5,-2.58,0.216,0.02,-0.007,12.090999999999996,21.161999999999995,-0.7609999999999975,-3.2219999999999978,False
6451,106,135,119.6,-2.63,0.209,0.019,-0.007,8.971000000000005,21.062,-0.8009999999999895,-2.8719999999999892,False
6452,106,136,116.94,-2.7,0.201,0.018,-0.006,10.730999999999996,19.702,-0.42099999999999405,-2.532,False
6453,106,137,116.31,-2.78,0.202,0.015,-0.011,8.700999999999995,19.43199999999999,-0.4510000000000094,-2.2219999999999978,False
6454,106,138,113.94,-2.86,0.194,0.016,-0.009,10.441000000000004,19.142,-0.12099999999999689,-1.9119999999999955,False
6455,106,139,113.53,-2.99,0.183,0.009,-0.01,8.480999999999996,18.922,-0.15099999999999802,-1.5720000000000063,False
6456,106,140,111.38,-3.14,0.18,0.011,-0.014,10.221000000000005,18.702,0.2090000000000014,-1.2320000000000029,False
6457,106,141,111.22,-3.3,0.178,0.01,-0.014,8.230999999999996,18.452,0.16899999999999515,-0.8919999999999995,False
6458,106,142,109.32,-3.47,0.175,0.008,-0.02,9.971000000000005,18.202,0.5389999999999997,-0.5219999999999949,False
6459,106,143,109.39,-3.66,0.173,0.009,-0.015,8.000999999999992,17.971999999999998,0.5389999999999997,-0.16199999999999548,False
6460,106,144,107.76,-3.84,0.172,0.007,-0.016,9.700999999999995,17.701999999999988,0.90899999999999,0.20799999999999486,True
6461,106,145,108.1,-4.03,0.17,0.0,-0.021,7.7310000000000105,17.432000000000006,0.8989999999999991,0.5580000000000034,True
6462,106,146,106.73,-4.21,0.168,-0.003,-0.022,9.44099999999999,17.172,1.2689999999999895,0.9479999999999897,True
6463,106,147,107.33,-4.39,0.167,-0.001,-0.021,7.471000000000005,16.911999999999995,1.2690000000000037,1.3080000000000034,True
6464,106,148,106.25,-4.56,0.168,-0.006,-0.023,9.150999999999998,16.622000000000003,1.638999999999994,1.6879999999999988,True
6465,106,149,107.11,-4.72,0.161,-0.01,-0.024,7.211,16.362,1.638999999999994,2.0479999999999983,True
6466,106,150,106.29,-4.88,0.16,-0.01,-0.024,8.890999999999993,16.101999999999993,1.9989999999999934,2.4179999999999886,True
6467,106,151,107.44,-5.0,0.159,-0.013,-0.02,6.921000000000008,15.812000000000001,1.9789999999999974,2.767999999999997,True
6468,106,152,106.9,-5.14,0.16,-0.013,-0.023,8.610999999999992,15.532,2.3289999999999917,3.1479999999999926,True
6469,106,153,108.22,-5.33,0.16,-0.011,-0.023,6.7510000000000066,15.361999999999998,2.4090000000000042,3.6779999999999937,True
6470,106,154,107.94,-5.44,0.159,-0.017,-0.023,8.351,15.102000000000007,2.838999999999997,4.1080000000000005,True
6471,106,155,109.6,-5.53,0.158,-0.018,-0.024,6.411000000000003,14.762000000000004,2.9790000000000116,4.638000000000002,True
6472,106,156,109.79,-5.43,0.152,-0.02,-0.018,7.880999999999988,14.291999999999991,3.2589999999999986,4.977999999999991,True
6473,106,157,111.79,-5.39,0.15,-0.023,-0.02,6.071,13.951999999999988,3.388999999999994,5.507999999999992,True
6474,106,158,112.26,-5.24,0.15,-0.026,-0.018,7.601000000000001,13.672,3.6989999999999963,5.8580000000000005,True
6475,106,159,114.57,-5.13,0.148,-0.03,-0.019,5.761000000000012,13.362000000000013,3.7090000000000014,6.208000000000009,True
6476,106,160,115.27,-4.98,0.142,-0.038,-0.012,7.370999999999997,13.132000000000009,4.088999999999997,6.59800000000001,True
6477,106,161,117.83,-4.85,0.138,-0.04,-0.01,5.5109999999999975,12.881999999999994,4.099000000000002,7.008000000000006,True
6478,106,162,118.78,-4.67,0.134,-0.044,-0.005,7.120999999999997,12.631999999999994,4.478999999999997,7.427999999999994,True
6479,106,163,121.56,-4.53,0.131,-0.048,-0.003,5.290999999999999,12.411999999999995,4.4989999999999934,7.778000000000002,True
6480,106,164,122.78,-4.3,0.132,-0.05,-0.002,6.851000000000001,12.142,4.849000000000002,8.097999999999995,True
6481,106,165,125.82,-4.11,0.124,-0.055,0.004,5.031000000000008,11.882000000000009,4.849000000000002,8.528000000000002,True
6482,106,166,127.36,-3.79,0.124,-0.058,0.004,6.5309999999999935,11.562000000000001,5.109000000000007,8.718,True
6483,106,167,130.58,-3.62,0.118,-0.062,0.011,4.850999999999987,11.38199999999998,5.188999999999977,9.137999999999987,True
6484,106,168,132.26,-3.37,0.111,-0.06,0.011,6.391000000000021,11.242000000000008,5.478999999999997,9.418000000000003,True
6485,106,169,135.75,-3.14,0.098,-0.048,0.007,4.580999999999991,10.972000000000012,5.458999999999987,9.828,True
6486,106,170,137.44,-3.09,0.089,-0.041,0.004,6.381000000000002,10.961999999999993,5.858999999999993,10.30799999999999,True
6487,106,171,140.83,-3.15,0.082,-0.037,0.003,4.680999999999985,11.061999999999987,5.998999999999979,10.757999999999978,True
6488,106,172,142.62,-3.21,0.071,-0.026,0.0,6.281000000000008,10.961999999999993,6.319000000000001,11.027999999999988,True
6489,106,173,146.23,-3.25,0.065,-0.026,0.0,4.4610000000000145,10.742000000000022,6.258999999999999,11.258000000000006,True
6490,106,174,148.01,-3.52,0.047,-0.001,-0.011,6.290999999999999,10.752000000000013,6.619000000000012,11.61800000000002,True
6491,106,175,151.67,-3.7,0.044,-0.005,-0.006,4.411000000000003,10.702000000000002,6.57900000000002,11.87800000000001,True
6492,106,176,153.81,-3.8,0.044,-0.012,-0.002,5.930999999999985,10.341999999999988,6.918999999999995,12.207999999999995,True
6493,106,177,157.76,-3.88,0.04,-0.015,0.0,4.121000000000011,10.051999999999996,6.909000000000004,12.538000000000007,True
6494,106,178,160.13,-3.95,0.038,-0.02,0.002,5.700999999999995,9.822000000000006,7.249000000000008,12.87800000000001,True
6495,106,179,164.36,-3.94,0.029,-0.013,0.001,3.8409999999999815,9.541999999999977,7.228999999999997,13.187999999999985,True
6496,106,180,166.86,-4.06,0.013,0.005,-0.002,5.571,9.411999999999981,7.578999999999992,13.547999999999998,True
6497,106,181,171.12,-4.2,0.012,-0.001,-0.003,3.811000000000009,9.382000000000009,7.578999999999992,13.867999999999991,True
6498,106,182,173.87,-4.27,0.012,-0.006,0.0,5.321,9.132000000000009,7.888999999999994,14.168000000000003,True
6499,106,183,178.42,-4.28,0.007,-0.003,0.0,3.521000000000017,8.842000000000017,7.879000000000003,14.488000000000024,True
6500,106,184,181.38,-4.32,0.002,0.0,0.0,5.110999999999992,8.632000000000009,8.219000000000007,14.808000000000018,True
6501,106,185,187.03,-3.42,0.006,0.005,0.001,2.420999999999994,7.531999999999986,8.189000000000005,15.117999999999991,True
6502,106,186,190.93,-2.69,0.013,0.012,0.004,4.170999999999994,6.591999999999988,8.539,15.457999999999995,True
6503,106,187,196.33,-2.21,0.02,0.02,0.009,2.670999999999994,6.841999999999988,8.29899999999999,15.33799999999999,True
6504,106,188,199.69,-2.21,0.114,0.031,-0.002,4.7110000000000145,7.3820000000000086,8.499000000000008,15.538000000000007,True
6505,106,189,204.6,-2.38,0.116,0.032,-0.004,3.161000000000003,7.872000000000018,8.529000000000009,15.918000000000003,True
6506,106,190,207.97,-2.54,0.12,0.029,-0.009,4.700999999999995,7.861999999999998,8.869000000000012,16.247999999999987,True
6507,106,191,213.07,-2.68,0.123,0.028,-0.012,2.9710000000000054,7.672000000000001,8.879000000000003,16.59800000000001,True
6508,106,192,216.65,-2.8,0.124,0.024,-0.012,4.490999999999987,7.461999999999993,9.198999999999996,16.888,True
6509,106,193,221.94,-2.93,0.126,0.022,-0.013,2.7810000000000077,7.271999999999995,9.179000000000014,17.198000000000004,True
6510,106,194,225.68,-3.05,0.128,0.02,-0.015,4.330999999999991,7.111999999999998,9.508999999999999,17.497999999999987,True
6511,106,195,231.12,-3.17,0.129,0.016,-0.016,2.631000000000002,6.961999999999993,9.488999999999988,17.788000000000007,True
6512,106,196,235.04,-3.28,0.131,0.014,-0.015,4.151000000000012,6.782000000000014,9.799000000000019,18.09800000000001,True
6513,106,197,240.65,-3.4,0.133,0.01,-0.02,2.460999999999986,6.611999999999998,9.77899999999998,18.388,True
6514,106,198,244.74,-3.5,0.135,0.008,-0.02,3.9809999999999963,6.441999999999982,10.088999999999983,18.677999999999994,True
6515,106,199,250.5,-3.61,0.136,0.005,-0.021,2.311000000000009,6.292000000000005,10.089000000000011,18.997999999999987,True
6516,106,200,254.78,-3.68,0.135,0.002,-0.018,3.7909999999999986,6.102000000000007,10.379000000000003,19.278000000000016,True
6517,107,136,127.03,-2.83,0.214,0.016,-0.01,10.710999999999986,21.322000000000006,-2.8010000000000037,-3.2219999999999978,False
6518,107,137,126.02,-2.89,0.204,0.014,-0.007,9.081000000000005,19.79199999999999,-2.420999999999994,-2.8720000000000034,False
6519,107,138,123.66,-2.96,0.205,0.013,-0.01,10.431,19.512000000000004,-2.430999999999999,-2.551999999999996,False
6520,107,139,122.93,-3.03,0.193,0.014,-0.012,8.80099999999999,19.23199999999999,-2.111000000000006,-2.262000000000004,False
6521,107,140,120.81,-3.14,0.191,0.013,-0.011,10.191000000000004,18.991999999999994,-2.141000000000007,-1.9320000000000057,False
6522,107,141,120.29,-3.27,0.183,0.008,-0.012,8.590999999999996,18.782,-1.7810000000000077,-1.6120000000000125,False
6523,107,142,118.42,-3.41,0.182,0.008,-0.012,9.941000000000004,18.532,-1.8110000000000088,-1.2720000000000091,False
6524,107,143,118.14,-3.58,0.176,0.008,-0.013,8.351,18.292000000000005,-1.4610000000000003,-0.9220000000000006,False
6525,107,144,116.51,-3.76,0.176,0.007,-0.014,9.700999999999995,18.051999999999996,-1.4610000000000003,-0.5520000000000103,False
6526,107,145,116.49,-3.92,0.174,0.004,-0.015,8.09100000000001,17.792000000000005,-1.1010000000000009,-0.20200000000000173,False
6527,107,146,115.15,-4.08,0.173,0.002,-0.018,9.410999999999989,17.502,-1.131000000000002,0.13799999999998747,False
6528,107,147,115.39,-4.25,0.169,-0.005,-0.021,7.831000000000005,17.241999999999994,-0.7710000000000026,0.4980000000000011,False
6529,107,148,114.3,-4.42,0.167,-0.008,-0.022,9.161000000000003,16.992000000000008,-0.7609999999999975,0.8779999999999966,False
6530,107,149,114.79,-4.59,0.169,-0.008,-0.019,7.580999999999991,16.741999999999994,-0.3910000000000071,1.247999999999987,False
6531,107,150,113.98,-4.73,0.162,-0.015,-0.022,8.881000000000002,16.461999999999993,-0.400999999999998,1.5979999999999954,False
6532,107,151,114.74,-4.88,0.159,-0.019,-0.022,7.311000000000009,16.19200000000001,-0.010999999999997456,1.968,False
6533,107,152,114.18,-5.03,0.148,-0.012,-0.027,8.630999999999988,15.941999999999997,0.008999999999998565,2.3379999999999903,True
6534,107,153,115.2,-5.16,0.16,-0.015,-0.02,7.051000000000004,15.681999999999992,0.3089999999999957,2.718,True
6535,107,154,114.9,-5.3,0.159,-0.019,-0.022,8.370999999999997,15.422,0.32899999999999174,3.1679999999999886,True
6536,107,155,116.17,-5.42,0.155,-0.023,-0.02,6.801000000000004,15.172,0.7189999999999923,3.698000000000004,True
6537,107,156,116.13,-5.54,0.156,-0.024,-0.022,8.111000000000006,14.91200000000001,0.9490000000000105,4.208000000000009,True
6538,107,157,117.8,-5.48,0.154,-0.027,-0.023,6.400999999999998,14.512000000000004,1.2790000000000088,4.668000000000003,True
6539,107,158,118.2,-5.4,0.15,-0.032,-0.016,7.670999999999994,14.071999999999992,1.349000000000002,5.047999999999998,True
6540,107,159,120.16,-5.28,0.15,-0.032,-0.017,6.111000000000006,13.782,1.6989999999999963,5.407999999999998,True
6541,107,160,120.84,-5.16,0.141,-0.037,-0.011,7.390999999999993,13.501999999999999,1.7189999999999923,5.807999999999989,True
6542,107,161,123.03,-5.03,0.139,-0.043,-0.009,5.881000000000002,13.271999999999995,2.088999999999997,6.187999999999999,True
6543,107,162,123.96,-4.88,0.136,-0.046,-0.007,7.141000000000007,13.02200000000001,2.109000000000007,6.5880000000000045,True
6544,107,163,126.4,-4.72,0.132,-0.049,-0.003,5.630999999999988,12.771999999999995,2.4489999999999963,6.94799999999999,True
6545,107,164,127.56,-4.56,0.128,-0.052,0.002,6.911000000000003,12.541999999999991,2.5089999999999986,7.3580000000000005,True
6546,107,165,130.26,-4.36,0.125,-0.055,0.004,5.371000000000011,12.282000000000014,2.849000000000002,7.698000000000004,True
6547,107,166,131.82,-4.03,0.124,-0.056,0.005,6.5109999999999975,11.882000000000009,2.829000000000006,7.938000000000013,True
6548,107,167,134.69,-3.86,0.118,-0.063,0.012,5.200999999999995,11.711999999999993,3.1790000000000145,8.367999999999991,True
6549,107,168,136.41,-3.57,0.111,-0.06,0.011,6.351000000000001,11.551999999999996,3.138999999999994,8.617999999999991,True
6550,107,169,139.56,-3.34,0.099,-0.048,0.007,4.920999999999994,11.271999999999995,3.4789999999999974,8.937999999999985,True
6551,107,170,141.21,-3.33,-0.116,0.002,0.019,6.420999999999994,11.341999999999988,3.5189999999999895,9.377999999999982,True
6552,107,171,144.26,-3.39,-0.112,-0.001,0.017,5.021000000000017,11.44200000000001,3.8590000000000213,9.858,True
6553,107,172,146.01,-3.5,0.073,-0.033,0.003,6.321,11.342000000000017,3.8990000000000133,10.218000000000014,True
6554,107,173,149.18,-3.63,0.067,-0.029,0.001,4.900999999999984,11.221999999999984,4.338999999999983,10.597999999999981,True
6555,107,174,151.0,-3.87,0.047,-0.001,-0.011,6.2510000000000066,11.15199999999999,4.298999999999991,10.918000000000003,True
6556,107,175,154.36,-4.01,0.049,-0.014,-0.006,4.710999999999986,10.961999999999993,4.5989999999999736,11.177999999999994,True
6557,107,176,156.47,-4.15,0.042,-0.013,-0.003,5.9610000000000145,10.672,4.629000000000003,11.547999999999998,True
6558,107,177,160.07,-4.24,0.04,-0.015,0.0,4.471000000000005,10.43200000000002,4.978999999999997,11.888000000000002,True
6559,107,178,162.44,-4.33,0.039,-0.02,0.002,5.700999999999995,10.172,4.978999999999997,12.228000000000005,True
6560,107,179,166.33,-4.31,0.032,-0.019,0.005,4.180999999999985,9.88199999999998,5.319000000000001,12.547999999999998,True
6561,107,180,168.83,-4.45,0.013,0.005,-0.002,5.571,9.751999999999985,5.319000000000001,12.897999999999993,True
6562,107,181,172.77,-4.57,0.012,-0.001,-0.003,4.131000000000002,9.702000000000002,5.638999999999994,13.217999999999986,True
6563,107,182,175.52,-4.65,0.012,-0.006,0.0,5.321,9.452000000000002,5.638999999999994,13.527999999999988,True
6564,107,183,179.76,-4.65,0.007,-0.003,0.0,3.831000000000019,9.152000000000019,5.948999999999996,13.828,True
6565,107,184,182.74,-4.68,0.002,0.0,0.0,5.0909999999999815,8.922,5.928999999999986,14.147999999999993,True
6566,107,185,188.04,-3.79,0.006,0.005,0.001,2.771000000000017,7.861999999999998,6.279000000000009,14.468000000000014,True
6567,107,186,191.96,-3.07,0.013,0.011,0.004,4.150999999999984,6.922000000000001,6.258999999999999,14.797999999999998,True
6568,107,187,197.05,-2.56,0.02,0.019,0.008,2.9809999999999963,7.13199999999998,6.569000000000001,14.867999999999991,True
6569,107,188,200.82,-2.16,0.115,0.026,-0.003,4.301000000000018,7.282000000000014,6.159000000000004,14.658000000000012,True
6570,107,189,205.38,-2.35,0.119,0.029,-0.008,3.5109999999999975,7.812000000000015,6.508999999999999,15.038000000000007,True
6571,107,190,208.73,-2.54,0.122,0.028,-0.015,4.721000000000005,8.232000000000003,6.529000000000009,15.398000000000021,True
6572,107,191,213.49,-2.71,0.124,0.025,-0.016,3.3109999999999804,8.031999999999986,6.868999999999984,15.747999999999987,True
6573,107,192,217.09,-2.82,0.122,0.023,-0.01,4.471000000000005,7.781999999999986,6.849000000000002,16.048,True
6574,107,193,222.02,-2.98,0.125,0.02,-0.014,3.140999999999993,7.611999999999998,7.208999999999987,16.388,True
6575,107,194,225.79,-3.09,0.126,0.017,-0.015,4.301000000000018,7.442000000000011,7.1790000000000145,16.688000000000013,True
6576,107,195,230.92,-3.21,0.129,0.016,-0.016,2.9410000000000043,7.242000000000022,7.489000000000017,16.978000000000005,True
6577,107,196,234.83,-3.34,0.131,0.011,-0.019,4.160999999999975,7.101999999999979,7.498999999999979,17.298,True
6578,107,197,240.13,-3.44,0.131,0.009,-0.017,2.771000000000017,6.9319999999999915,7.80900000000001,17.58799999999999,True
6579,107,198,244.23,-3.56,0.133,0.005,-0.019,3.9710000000000054,6.742000000000022,7.799000000000019,17.888,True
6580,107,199,249.7,-3.64,0.133,0.003,-0.017,2.601000000000001,6.572000000000006,8.089000000000011,18.178000000000022,True
6581,107,200,253.96,-3.75,0.135,-0.001,-0.021,3.8109999999999804,6.411999999999981,8.108999999999993,18.487999999999996,True
6582,108,137,134.48,-3.0,0.212,0.016,-0.011,9.040999999999999,21.492000000000022,-1.170999999999994,-3.591999999999988,False
6583,108,138,131.74,-3.06,0.209,0.012,-0.01,10.81099999999998,19.85199999999998,-0.7910000000000128,-3.222000000000012,False
6584,108,139,131.03,-3.11,0.206,0.009,-0.01,8.781000000000008,19.591999999999988,-0.8109999999999946,-2.9220000000000006,False
6585,108,140,128.58,-3.17,0.194,0.009,-0.011,10.520999999999988,19.301999999999996,-0.48100000000001053,-2.6220000000000176,False
6586,108,141,128.09,-3.27,0.194,0.007,-0.013,8.561000000000009,19.081999999999997,-0.5109999999999975,-2.292000000000005,False
6587,108,142,125.87,-3.39,0.186,0.007,-0.011,10.290999999999999,18.852000000000007,-0.16100000000000314,-1.972000000000012,False
6588,108,143,125.62,-3.52,0.18,0.006,-0.013,8.321,18.612,-0.19100000000000428,-1.6520000000000046,False
6589,108,144,123.64,-3.68,0.181,0.006,-0.015,10.051000000000004,18.372000000000003,0.15900000000000425,-1.301999999999996,False
6590,108,145,123.63,-3.83,0.179,0.004,-0.015,8.081000000000005,18.13200000000001,0.14899999999999913,-0.9520000000000017,False
6591,108,146,121.92,-3.98,0.177,0.0,-0.015,9.780999999999993,17.862,0.5190000000000037,-0.6119999999999983,False
6592,108,147,122.18,-4.13,0.175,0.0,-0.017,7.810999999999995,17.591999999999988,0.49899999999999345,-0.2720000000000091,False
6593,108,148,120.73,-4.29,0.173,-0.005,-0.016,9.521000000000003,17.331999999999997,0.8589999999999929,0.09799999999999542,True
6594,108,149,121.24,-4.44,0.172,-0.008,-0.016,7.561000000000009,17.08200000000001,0.8390000000000111,0.44800000000000395,True
6595,108,150,120.06,-4.59,0.171,-0.01,-0.019,9.250999999999992,16.812,1.2090000000000014,0.8080000000000034,True
6596,108,151,120.83,-4.73,0.168,-0.013,-0.019,7.301000000000004,16.551999999999996,1.1989999999999963,1.1879999999999988,True
6597,108,152,119.91,-4.88,0.153,-0.014,-0.021,8.991000000000001,16.292000000000005,1.55900000000001,1.5680000000000085,True
6598,108,153,120.91,-5.03,0.148,-0.015,-0.023,7.071,16.062,1.579000000000006,1.8880000000000017,True
6599,108,154,120.27,-5.15,0.156,-0.019,-0.019,8.711,15.782,1.9190000000000094,2.248000000000001,True
6600,108,155,121.53,-5.27,0.153,-0.022,-0.02,6.810999999999995,15.521999999999995,1.9290000000000003,2.6479999999999926,True
6601,108,156,121.14,-5.38,0.151,-0.021,-0.018,8.461,15.271999999999995,2.2789999999999946,3.228000000000005,True
6602,108,157,122.67,-5.47,0.152,-0.031,-0.015,6.540999999999999,15.001999999999999,2.418999999999995,3.698000000000004,True
6603,108,158,122.61,-5.49,0.151,-0.034,-0.015,8.131000000000002,14.672,2.879000000000003,4.228000000000005,True
6604,108,159,124.54,-5.41,0.147,-0.036,-0.014,6.140999999999993,14.271999999999995,2.90899999999999,4.607999999999986,True
6605,108,160,124.82,-5.33,0.143,-0.04,-0.01,7.791000000000013,13.932000000000006,3.30900000000001,5.028000000000002,True
6606,108,161,127.02,-5.2,0.139,-0.042,-0.007,5.870999999999997,13.66200000000001,3.299000000000005,5.388000000000002,True
6607,108,162,127.59,-5.05,0.137,-0.048,-0.004,7.500999999999992,13.37199999999999,3.65899999999999,5.767999999999997,True
6608,108,163,130.03,-4.9,0.132,-0.05,0.0,5.631000000000002,13.131999999999994,3.6590000000000042,6.1080000000000005,True
6609,108,164,130.85,-4.73,0.129,-0.053,0.001,7.2510000000000066,12.882000000000009,3.9990000000000077,6.508000000000006,True
6610,108,165,133.5,-4.58,0.126,-0.057,0.005,5.420999999999994,12.672,4.048999999999991,6.897999999999993,True
6611,108,166,134.66,-4.3,0.125,-0.059,0.005,6.911000000000003,12.331999999999997,4.448999999999996,7.278000000000002,True
6612,108,167,137.56,-4.11,0.119,-0.064,0.011,5.170999999999994,12.081999999999997,4.418999999999995,7.59800000000001,True
6613,108,168,138.97,-3.79,0.112,-0.061,0.011,6.661000000000003,11.831999999999997,4.728999999999997,7.8679999999999914,True
6614,108,169,142.12,-3.56,0.1,-0.051,0.008,4.920999999999994,11.581999999999997,4.728999999999997,8.207999999999995,True
6615,108,170,143.38,-3.6,-0.117,0.005,0.02,6.811000000000009,11.732000000000003,5.119000000000012,8.638000000000002,True
6616,108,171,146.44,-3.67,-0.115,-0.002,0.019,5.0109999999999975,11.822000000000006,5.108999999999993,8.968000000000014,True
6617,108,172,147.87,-3.74,-0.108,-0.009,0.015,6.640999999999993,11.65199999999999,5.428999999999986,9.328,True
6618,108,173,150.89,-4.04,0.044,0.002,-0.01,5.051000000000018,11.69200000000001,5.57900000000002,9.918000000000003,True
6619,108,174,152.39,-4.26,0.045,-0.003,-0.005,6.571,11.622000000000018,5.899000000000013,10.198000000000004,True
6620,108,175,155.66,-4.5,0.046,-0.008,-0.006,4.8009999999999895,11.37199999999999,5.989000000000017,10.58799999999999,True
6621,108,176,157.5,-4.58,0.042,-0.013,-0.003,6.230999999999996,11.031999999999986,6.258999999999999,10.888000000000002,True
6622,108,177,161.07,-4.71,0.04,-0.015,0.0,4.5010000000000066,10.732000000000003,6.289,11.267999999999997,True
6623,108,178,163.13,-4.76,0.039,-0.02,0.002,6.0109999999999975,10.512000000000004,6.599000000000002,11.578,True
6624,108,179,167.04,-4.74,0.032,-0.018,0.004,4.161000000000003,10.172,6.57900000000002,11.898000000000021,True
6625,108,180,169.19,-4.89,0.013,0.005,-0.002,5.920999999999994,10.081999999999997,6.9290000000000145,12.248000000000015,True
6626,108,181,173.14,-5.02,0.012,-0.001,-0.003,4.121000000000011,10.042000000000005,6.919000000000024,12.558000000000018,True
6627,108,182,175.56,-5.09,0.012,-0.006,0.0,5.650999999999984,9.771999999999995,7.249000000000008,12.888000000000002,True
6628,108,183,179.82,-5.09,0.007,-0.003,0.002,3.811000000000009,9.461999999999993,7.228999999999997,13.177999999999994,True
6629,108,184,182.47,-5.12,0.002,0.0,0.0,5.420999999999994,9.232000000000003,7.55900000000001,13.487999999999996,True
6630,108,185,187.79,-4.23,0.006,0.005,0.001,2.7510000000000066,8.172,7.539,13.818000000000008,True
6631,108,186,191.38,-3.5,0.013,0.012,0.004,4.480999999999996,7.232000000000003,7.869000000000012,14.12800000000001,True
6632,108,187,196.53,-2.96,0.02,0.019,0.008,2.920999999999994,7.40199999999999,7.80900000000001,14.37800000000001,True
6633,108,188,200.09,-2.44,0.028,0.021,0.006,4.5109999999999975,7.4319999999999915,8.01899999999999,14.177999999999994,True
6634,108,189,205.03,-2.27,0.12,0.026,-0.007,3.131000000000002,7.6419999999999995,7.638999999999994,14.147999999999993,True
6635,108,190,208.06,-2.45,0.122,0.023,-0.009,5.040999999999999,8.172,7.958999999999987,14.487999999999996,True
